rep,id,eta_Cl,eta_V1,eta_Q,eta_V2,eta_S,eta_R0,eta_gamma,eta_MTT
4,20,-0.00170889,-0.308111,0.00395768,0.0291826,-0.000692918,-0.00390303,0.00400183,0.00071364
5,20,-0.00126234,-0.309951,0.00178016,0.00848202,0.00893926,-0.00142999,-0.00912803,0.0031343
6,20,0.00203516,-0.406636,0.0115122,0.0136151,0.000801973,-0.00145894,-0.0112962,0.00090222
7,20,-0.00315564,-0.412104,0.000746704,0.00483028,-0.0058295,0.0018277,-0.00117497,-0.00190219
8,20,-0.0024419,-0.400963,-0.00145063,0.0233921,0.0109104,-0.00127353,0.00789731,-0.000858138
9,20,0.000877589,-0.347704,0.00944837,0.00883343,0.00308121,0.00152535,-0.00136154,0.00298643
10,20,-0.00299813,-0.406577,0.0105855,0.0200644,0.0032981,0.00346585,-0.00300742,0.000772476
1,21,0.00102428,0.161578,-0.0208796,0.0157522,-0.00876797,0.00135716,0.00508188,-0.00216076
2,21,-0.000510854,0.0717144,0.00207575,0.0132976,-0.00446771,0.000515364,-0.00967205,0.00174322
3,21,-0.00115793,0.0972431,-0.0116004,-0.000457569,-0.0040691,0.000458846,0.00139683,0.00223354
4,21,0.00440857,0.0739142,0.00202963,-0.0059801,0.0106265,0.00119837,0.0010118,-0.000390742
5,21,0.00194416,0.0991502,-0.000395972,-0.000857637,0.014454,0.00152555,-0.000197738,7.76333e-05
6,21,0.000395209,0.0821233,0.0037989,0.0130559,0.0145864,0.00259852,0.00537393,0.00327238
7,21,-0.00166505,0.0660692,0.00533979,-0.0122267,0.00333934,-0.000337367,0.00193024,0.000926845
8,21,-0.000140466,0.020717,-0.0135315,-0.00347006,-0.00450024,0.000956992,-0.00207689,0.00380995
9,21,0.0032642,0.0503231,-0.00488327,0.00730459,0.000978338,-0.000859166,-0.00751774,0.000401241
10,21,0.00365579,0.0531473,0.00487234,0.00954854,-0.00291311,0.00342578,-0.00164188,-0.0017898
1,22,-0.00273584,-0.369334,0.00840058,-0.00112207,-0.0115694,-0.000104565,0.0102113,-0.000834653
2,22,0.000627314,-0.39319,-0.00403373,0.00461056,-0.0126714,0.00130714,-0.00275591,-0.000225988
3,22,-0.000884224,-0.344964,0.00607009,-0.00358908,-0.00309738,0.00144893,0.00342632,5.3596e-05
4,22,-0.00409751,-0.408838,0.0235712,0.00432455,-0.0117258,0.00241618,-0.0049727,-0.000654915
5,22,-0.00189412,-0.395587,0.00779168,-0.00369114,-0.0176489,-0.00172545,0.00392586,0.0010906
6,22,-0.000653559,-0.408072,0.00162508,0.0103908,-0.000164312,-5.86509e-05,-0.00929834,-0.00190412
7,22,0.00312344,-0.438745,-0.00233161,0.00176987,-0.00401719,0.000251241,0.00131406,-0.000110949
8,22,0.00166661,-0.316442,0.0102499,-0.00432801,0.00350278,-0.00153145,0.000286771,-0.00142891
9,22,0.000208659,-0.431249,0.0109557,-0.00703008,-0.0116983,0.00238126,0.0107846,-0.00106905
10,22,-0.000906111,-0.30117,0.00320569,0.0155833,-0.00247179,0.00194852,-0.000452728,-0.000394905
1,23,0.0026174,0.577543,0.00441855,0.0051716,-0.00965053,-0.00311127,0.000487083,-0.00235463
2,23,-0.000152496,0.602232,0.00487649,-0.00272217,0.00747028,-0.00101803,0.00207199,0.00101796
3,23,0.00308275,0.570127,0.00297356,-0.00897013,0.00130731,-0.00343929,-0.000122476,0.000206489
4,23,0.00452311,0.546465,-0.00117193,0.00584717,-0.0132888,-0.00287831,0.00323203,-0.00011379
5,23,0.00240977,0.568054,0.00501872,-0.00951614,0.00691682,-0.00197864,0.00530666,0.00181845
6,23,-0.00101834,0.541833,0.00292207,0.00857641,0.00174732,-0.000662863,0.00219484,-0.00188532
7,23,-0.000845006,0.503829,0.0182515,-0.00661982,-0.00613023,0.00234675,0.00491546,-0.0012277
8,23,0.00283222,0.564051,0.00562325,0.0208741,0.00339665,0.0012028,0.00282195,-0.000680668
9,23,-0.00211518,0.589869,-0.0116969,0.00207731,0.010461,-0.00129134,0.00272171,-0.000849043
10,23,0.00101244,0.532691,-0.00032692,0.0021318,0.0134538,-0.00249857,0.00224409,-0.000300823
1,24,-0.000296858,0.106682,-0.0126061,-0.00756675,-0.00484185,-0.00297329,0.00764033,-0.00141599
2,24,-0.00108328,0.114254,-0.0147981,-0.0044945,0.00135738,0.00218328,0.00238479,-0.0009646
3,24,-0.00128798,0.114909,0.00251903,0.000657261,0.00515333,0.00221048,0.000746778,-0.00307409
4,24,-0.00201751,0.0699818,-0.0121568,0.000112997,0.00590036,0.000692902,0.00106381,-0.000106523
5,24,0.000681664,0.0838195,0.00233094,-0.00541872,0.00748722,0.00162565,-0.00489016,-0.00274611
6,24,0.000769064,0.0994893,-0.0036571,-0.0200931,0.00296737,0.00125214,-0.00288797,-0.00158367
7,24,0.000793566,0.0559928,-0.00209747,0.00253835,-0.00612525,-0.00273925,0.00513591,0.00132346
8,24,0.000670023,0.103981,-0.00523038,0.0106197,-0.00425446,0.00259177,-0.00655799,-0.00117727
9,24,0.000732737,0.079455,-0.00799421,0.0158055,-0.00538482,-0.00358312,0.00708598,-0.00126675
10,24,-0.000236854,0.0797872,0.00153794,0.00514972,-0.00779051,0.00193597,-0.000928671,-0.0022093
1,25,-0.00123758,-0.0654736,-0.0086981,-0.0132384,0.0125499,0.000628372,0.00917572,0.000547696
2,25,0.00246141,-0.0734452,-0.00851389,0.000219637,0.00904544,-0.00232814,0.0109603,0.00139861
3,25,0.00128433,-0.010593,-0.0201421,0.00976714,0.000285966,0.00101321,0.00278296,-0.00189368
4,25,-0.00109934,-0.0647729,-0.00365832,-0.00596181,0.015975,0.00224574,0.00605833,-0.00141861
5,25,-0.00206243,-0.0859339,-0.0147518,0.000405177,-0.011142,0.000535529,-0.00626005,0.00156514
6,25,0.00308707,-0.0555208,0.00853627,0.0233478,-0.00325356,-0.00227548,0.00433756,-0.0009523
7,25,0.000479556,-0.0518851,0.00584934,0.00105703,0.00735135,0.00129539,0.0108077,-0.00126361
